,,,
Fixed mmHg,Peeks,Peak cuff,Peak Ampl
101.185,,,
101.206,,,
101.206,,,
101.185,,,
101.268,,,
101.268,,,
101.247,,,
101.268,,,
101.288,,,
101.268,,,
101.288,,,
101.35,,,
101.329,,,
101.391,,,
101.391,,,
101.35,,,
101.371,,,
101.391,,,
101.453,101.4143333,101.4110741,
101.433,,,
101.433,,,
101.433,,,
101.474,,,
101.474,,,
101.495,,,
101.515,,,
101.515,,,
101.557,,,
101.515,,,
101.557,,,
101.577,,,
101.577,,,
101.598,,,
101.639,,,
101.639,101.6321111,101.6156768,
101.66,,,
101.639,,,
101.68,,,
101.68,,,
101.68,,,
101.68,,,
101.68,,,
101.701,101.7168889,101.7168889,
101.763,,,
101.742,,,
101.742,101.7515556,101.7526667,
101.784,,,
101.784,,,
101.784,,,
101.784,101.7975556,101.8006296,
101.846,,,
101.804,,,
101.846,,,
101.804,,,
101.887,,,
101.846,,,
101.846,,,
101.928,,,
101.928,,,
101.928,,,
101.928,,,
102.011,,,
102.011,,,
101.99,,,
101.97,,,
101.97,,,
102.052,,,
102.114,,,
102.093,,,
102.073,,,
102.135,,,
102.217,,,
102.176,,,
102.238,,,
102.238,,,
102.279,,,
102.382,,,
102.424,,,
102.382,,,
102.424,,,
102.506,,,
102.548,,,
102.548,,,
102.568,,,
102.63,,,
102.651,,,
102.692,,,
102.692,,,
102.754,,,
102.816,,,
102.837,,,
102.857,,,
102.878,,,
102.919,,,
102.961,,,
103.002,,,
103.064,,,
103.105,,,
103.167,,,
103.188,,,
103.25,,,
103.353,,,
103.456,,,
103.498,,,
103.559,,,
103.58,,,
103.642,,,
103.663,,,
103.704,,,
103.704,,,
103.725,,,
103.745,,,
103.766,,,
103.766,,,
103.787,,,
103.89,,,
103.89,,,
103.952,,,
103.952,103.9541111,102.4257269,
103.993,,,
104.034,,,
104.055,,,
104.034,,,
104.014,,,
103.993,,,
103.952,,,
103.849,,,
103.704,,,
103.642,,,
103.559,,,
103.415,,,
103.312,,,
103.188,,,
103.105,,,
102.961,,,
102.899,,,
102.837,,,
102.734,,,
102.713,,,
102.672,,,
102.651,,,
102.63,,,
102.63,,,
102.651,,,
102.63,,,
102.672,,,
102.692,,,
102.713,,,
102.672,,,
102.692,,,
102.754,,,
102.713,,,
102.754,,,
102.754,,,
102.816,,,
102.795,,,
102.795,,,
102.857,,,
102.837,,,
102.878,102.855,102.8527949,
102.899,,,
102.837,,,
102.878,,,
102.919,,,
102.899,,,
102.919,,,
103.002,102.94,102.9393175,
102.961,,,
102.94,,,
102.961,,,
102.981,,,
102.981,,,
103.043,,,
102.981,,,
103.085,,,
103.105,,,
103.064,,,
103.085,,,
103.126,,,
103.064,,,
103.105,,,
103.167,103.1441111,103.1402157,
103.208,,,
103.167,,,
103.208,,,
103.167,,,
103.208,,,
103.167,,,
103.229,,,
103.25,,,
103.25,,,
103.27,,,
103.27,,,
103.25,,,
103.374,,,
103.332,,,
103.394,,,
103.374,,,
103.332,,,
103.394,,,
103.394,,,
103.374,,,
103.415,,,
103.456,,,
103.498,,,
103.498,,,
103.456,,,
103.477,,,
103.498,,,
103.539,,,
103.539,,,
103.559,,,
103.58,,,
103.601,,,
103.58,,,
103.601,,,
103.642,,,
103.663,,,
103.683,,,
103.745,,,
103.766,,,
103.807,,,
103.828,,,
103.869,,,
103.952,,,
103.972,,,
103.972,,,
104.034,,,
104.034,,,
104.055,,,
104.158,,,
104.138,,,
104.2,,,
104.241,,,
104.282,,,
104.303,,,
104.324,,,
104.365,,,
104.386,,,
104.468,,,
104.489,,,
104.509,,,
104.53,,,
104.592,,,
104.633,,,
104.716,,,
104.819,,,
104.819,,,
104.902,,,
104.943,,,
105.026,,,
105.108,,,
105.191,,,
105.17,,,
105.212,,,
105.253,,,
105.294,,,
105.315,,,
105.356,,,
105.315,,,
105.397,,,
105.418,,,
105.397,,,
105.48,,,
105.501,,,
105.521,,,
105.563,,,
105.604,105.5855556,104.0303353,
105.604,,,
105.645,,,
105.645,,,
105.707,,,
105.707,,,
105.583,,,
105.563,,,
105.439,,,
105.356,,,
105.294,,,
105.17,,,
105.026,,,
104.902,,,
104.819,,,
104.716,,,
104.633,,,
104.509,,,
104.468,,,
104.365,,,
104.365,,,
104.303,,,
104.282,,,
104.262,,,
104.282,,,
104.282,,,
104.303,,,
104.365,,,
104.282,,,
104.344,,,
104.324,,,
104.324,,,
104.344,,,
104.386,,,
104.365,,,
104.386,,,
104.427,,,
104.468,,,
104.468,,,
104.489,,,
104.489,,,
104.509,,,
104.489,,,
104.489,,,
104.489,,,
104.551,,,
104.53,,,
104.613,,,
104.592,,,
104.613,,,
104.613,,,
104.592,,,
104.695,,,
104.613,,,
104.737,,,
104.716,,,
104.778,,,
104.716,,,
104.737,104.7551111,104.7247778,
104.778,,,
104.757,,,
104.799,,,
104.778,,,
104.819,,,
104.799,,,
104.84,,,
104.84,,,
104.84,,,
104.84,,,
104.861,,,
104.902,,,
104.861,,,
104.902,,,
104.964,,,
104.964,,,
104.964,,,
104.964,,,
105.005,,,
104.943,,,
105.005,,,
105.026,,,
105.067,,,
105.088,,,
105.046,,,
105.15,,,
105.17,,,
105.191,,,
105.191,,,
105.15,,,
105.212,,,
105.232,,,
105.274,,,
105.253,,,
105.294,,,
105.315,,,
105.356,,,
105.397,,,
105.356,,,
105.418,,,
105.439,,,
105.501,,,
105.501,,,
105.521,,,
105.521,,,
105.563,,,
105.604,,,
105.604,,,
105.645,,,
105.687,,,
105.728,,,
105.728,,,
105.769,,,
105.81,,,
105.893,,,
105.976,,,
105.976,,,
106.058,,,
106.1,,,
106.141,,,
106.182,,,
106.327,,,
106.389,,,
106.43,,,
106.513,,,
106.575,,,
106.595,,,
106.595,,,
106.678,,,
106.678,,,
106.699,,,
106.719,,,
106.781,,,
106.802,,,
106.822,,,
106.884,,,
106.905,,,
106.967,,,
107.008,,,
107.008,107.0106667,105.6019687,
107.05,,,
107.05,,,
107.112,,,
107.112,,,
107.132,,,
107.091,,,
107.008,,,
106.905,,,
106.822,,,
106.76,,,
106.637,,,
106.554,,,
106.43,,,
106.347,,,
106.306,,,
106.203,,,
106.141,,,
106.038,,,
105.996,,,
105.893,,,
105.893,,,
105.852,,,
105.872,,,
105.852,,,
105.872,,,
105.893,,,
105.872,,,
105.872,,,
105.955,,,
105.872,,,
105.976,,,
105.893,,,
105.976,,,
105.976,,,
105.996,,,
105.996,,,
105.976,,,
106.017,,,
106.038,,,
106.058,,,
106.079,,,
106.079,,,
106.1,,,
106.1,,,
106.1,,,
106.12,,,
106.162,,,
106.141,,,
106.182,,,
106.244,,,
106.203,,,
106.203,106.2143333,106.198,
106.244,,,
106.203,,,
106.244,,,
106.265,,,
106.265,,,
106.265,,,
106.306,106.29,106.2854444,
106.327,,,
106.306,,,
106.285,,,
106.347,,,
106.327,,,
106.347,,,
106.389,106.3725556,106.3729167,
106.409,,,
106.43,,,
106.43,,,
106.389,,,
106.43,,,
106.43,,,
106.451,,,
106.451,,,
106.471,,,
106.513,,,
106.513,,,
106.554,,,
106.575,,,
106.595,,,
106.575,,,
106.575,,,
106.637,,,
106.678,,,
106.637,,,
106.678,,,
106.719,,,
106.719,,,
106.76,,,
106.719,,,
106.76,,,
106.802,,,
106.76,,,
106.802,,,
106.802,,,
106.843,,,
106.843,,,
106.926,,,
106.884,,,
106.946,,,
106.926,,,
106.946,,,
106.988,,,
107.008,,,
107.008,,,
107.029,,,
107.029,,,
107.07,,,
107.029,,,
107.07,,,
107.091,,,
107.112,,,
107.153,,,
107.174,,,
107.277,,,
107.235,,,
107.297,,,
107.401,,,
107.483,,,
107.504,,,
107.587,,,
107.649,,,
107.71,,,
107.834,,,
107.834,,,
107.876,,,
107.917,,,
107.958,,,
107.979,,,
108.041,,,
108.124,,,
108.144,,,
108.186,,,
108.248,,,
108.289,,,
108.33,,,
108.413,108.351,107.1145623,
108.413,,,
108.413,,,
108.454,,,
108.413,,,
108.392,,,
108.371,,,
108.289,,,
108.186,,,
108.082,,,
108,,,
107.917,,,
107.876,,,
107.752,,,
107.669,,,
107.587,,,
107.504,,,
107.442,,,
107.421,,,
107.421,,,
107.359,,,
107.359,,,
107.318,,,
107.359,,,
107.38,,,
107.38,,,
107.401,,,
107.359,,,
107.38,,,
107.442,,,
107.421,,,
107.442,,,
107.442,,,
107.442,,,
107.504,,,
107.483,,,
107.525,,,
107.504,,,
107.504,,,
107.545,,,
107.566,,,
107.566,,,
107.587,,,
107.628,,,
107.607,,,
107.669,,,
107.669,,,
107.71,,,
107.649,,,
107.69,,,
107.793,,,
107.793,,,
107.752,,,
107.772,,,
107.752,,,
107.834,,,
107.834,,,
107.834,,,
107.855,,,
107.876,107.871,107.8394444,
107.917,,,
107.855,,,
107.917,,,
107.917,,,
107.896,,,
107.917,,,
107.917,,,
107.979,,,
107.958,,,
107.979,,,
107.979,,,
108,,,
108.041,,,
108,,,
108.041,,,
108.124,,,
108.082,,,
108.103,,,
108.124,,,
108.124,,,
108.165,,,
108.124,,,
108.165,,,
108.165,,,
108.206,,,
108.206,,,
108.268,,,
108.248,,,
108.289,,,
108.248,,,
108.351,,,
108.371,,,
108.392,,,
108.351,,,
108.392,,,
108.413,,,
108.433,,,
108.454,,,
108.392,,,
108.475,,,
108.475,,,
108.475,,,
108.537,,,
108.516,,,
108.599,,,
108.599,,,
108.599,,,
108.619,,,
108.661,,,
108.661,,,
108.661,108.6631111,108.6604589,
108.702,,,
108.702,,,
108.702,,,
108.661,,,
108.722,,,
108.661,,,
108.743,,,
108.722,,,
108.805,,,
108.846,,,
108.908,,,
108.991,,,
109.032,,,
109.074,,,
109.198,,,
109.259,,,
109.28,,,
109.321,,,
109.383,,,
109.445,,,
109.549,,,
109.611,,,
109.714,,,
109.735,,,
109.858,,,
109.838,,,
109.858,109.8285556,108.8577816,
109.858,,,
109.9,,,
109.879,,,
109.817,,,
109.9,,,
109.838,,,
109.838,,,
109.735,,,
109.652,,,
109.631,,,
109.611,,,
109.445,,,
109.445,,,
109.321,,,
109.259,,,
109.239,,,
109.198,,,
109.074,,,
108.991,,,
109.032,,,
108.991,,,
109.012,,,
109.032,,,
108.991,,,
109.053,,,
109.032,,,
109.032,,,
109.053,,,
109.094,,,
109.032,,,
109.074,,,
109.053,,,
109.074,,,
109.094,,,
109.115,,,
109.136,,,
109.115,,,
109.177,,,
109.218,,,
109.198,,,
109.218,,,
109.218,,,
109.259,,,
109.239,,,
109.28,,,
109.239,,,
109.28,,,
109.321,,,
109.321,,,
109.321,,,
109.321,,,
109.383,,,
109.363,,,
109.425,,,
109.404,,,
109.445,,,
109.466,,,
109.425,,,
109.445,,,
109.487,,,
109.487,,,
109.487,109.4983333,109.4861411,
109.528,,,
109.528,,,
109.549,,,
109.549,,,
109.569,,,
109.569,,,
109.569,,,
109.569,109.5876667,109.5899444,
109.611,,,
109.611,,,
109.631,,,
109.611,,,
109.652,,,
109.652,,,
109.735,,,
109.714,,,
109.673,,,
109.714,,,
109.735,,,
109.755,,,
109.797,,,
109.797,,,
109.797,,,
109.817,,,
109.838,,,
109.858,,,
109.858,,,
109.9,,,
109.879,,,
109.92,,,
109.9,,,
109.982,,,
110.044,,,
110.003,,,
110.024,,,
110.003,,,
110.065,,,
110.044,,,
110.044,,,
110.086,,,
110.127,,,
110.168,,,
110.148,,,
110.189,,,
110.189,,,
110.21,,,
110.23,,,
110.21,,,
110.313,,,
110.292,,,
110.334,,,
110.313,,,
110.313,,,
110.354,,,
110.354,,,
110.313,,,
110.334,,,
110.354,,,
110.354,,,
110.437,,,
110.437,,,
110.561,,,
110.581,,,
110.602,,,
110.664,,,
110.726,,,
110.788,,,
110.871,,,
110.933,,,
110.995,,,
111.015,,,
111.098,,,
111.119,,,
111.201,,,
111.222,,,
111.284,,,
111.366,,,
111.408,,,
111.47,,,
111.532,,,
111.532,,,
111.594,,,
111.635,111.5915556,110.428253,
111.656,,,
111.635,,,
111.635,,,
111.635,,,
111.635,,,
111.573,,,
111.532,,,
111.449,,,
111.387,,,
111.304,,,
111.222,,,
111.18,,,
111.077,,,
111.057,,,
110.953,,,
110.871,,,
110.85,,,
110.767,,,
110.726,,,
110.726,,,
110.685,,,
110.643,,,
110.685,,,
110.726,,,
110.685,,,
110.726,,,
110.726,,,
110.747,,,
110.788,,,
110.747,,,
110.747,,,
110.809,,,
110.809,,,
110.891,,,
110.829,,,
110.871,,,
110.871,,,
110.891,110.882,110.8736759,
110.912,,,
110.891,,,
110.891,,,
110.891,,,
110.933,,,
110.974,,,
110.974,,,
110.974,,,
111.015,,,
111.036,,,
111.057,,,
111.015,,,
111.077,,,
111.119,,,
111.098,,,
111.119,,,
111.098,,,
111.201,,,
111.18,,,
111.18,,,
111.263,,,
111.222,,,
111.201,,,
111.18,,,
111.263,,,
111.304,111.2606667,111.2616667,
111.304,,,
111.284,,,
111.304,,,
111.284,,,
111.325,,,
111.346,,,
111.346,,,
111.387,,,
111.408,,,
111.366,,,
111.387,,,
111.428,,,
111.47,,,
111.47,,,
111.449,,,
111.49,,,
111.49,,,
111.511,,,
111.532,,,
111.511,,,
111.573,,,
111.573,,,
111.573,,,
111.594,,,
111.594,,,
111.635,,,
111.656,,,
111.635,,,
111.697,,,
111.697,,,
111.759,,,
111.759,,,
111.759,,,
111.759,,,
111.8,,,
111.78,,,
111.821,,,
111.821,,,
111.842,,,
111.842,,,
111.862,,,
111.883,,,
111.945,,,
111.924,,,
111.904,,,
111.965,,,
111.945,,,
111.986,,,
111.986,,,
112.007,,,
112.048,,,
112.069,,,
112.089,,,
112.069,,,
112.131,,,
112.069,,,
112.131,,,
112.131,,,
112.11,,,
112.151,,,
112.193,,,
112.172,,,
112.193,,,
112.255,,,
112.317,,,
112.379,,,
112.461,,,
112.544,,,
112.585,,,
112.627,,,
112.668,,,
112.73,,,
112.75,,,
112.833,,,
112.874,,,
112.957,,,
112.998,,,
113.102,,,
113.143,,,
113.184,,,
113.246,,,
113.308,,,
113.37,,,
113.391,113.345,112.2330887,
113.391,,,
113.412,,,
113.412,,,
113.391,,,
113.391,,,
113.412,,,
113.37,,,
113.288,,,
113.205,,,
113.122,,,
113.06,,,
113.04,,,
112.957,,,
112.936,,,
112.833,,,
112.75,,,
112.73,,,
112.689,,,
112.585,,,
112.544,,,
112.503,,,
112.482,,,
112.503,,,
112.503,,,
112.503,,,
112.503,,,
112.544,,,
112.585,,,
112.565,,,
112.606,,,
112.565,,,
112.606,,,
112.627,,,
112.647,112.629,112.6324167,
112.668,,,
112.668,,,
112.606,,,
112.668,,,
112.709,,,
112.73,,,
112.709,,,
112.75,,,
112.75,,,
112.771,,,
112.771,112.7755556,112.7762778,
112.792,,,
112.792,,,
112.812,,,
112.833,,,
112.833,,,
112.874,,,
112.854,,,
112.854,,,
112.874,,,
112.874,,,
112.936,,,
112.936,,,
112.916,,,
112.998,,,
112.978,,,
112.998,,,
113.04,,,
113.04,,,
113.04,,,
113.04,,,
113.081,,,
113.164,,,
113.122,,,
113.122,,,
113.184,,,
113.184,,,
113.164,,,
113.164,,,
113.164,,,
113.246,,,
113.226,,,
113.246,,,
113.246,,,
113.246,,,
113.288,,,
113.308,,,
113.37,,,
113.329,,,
113.37,,,
113.412,,,
113.329,,,
113.37,,,
113.391,,,
113.412,,,
113.453,,,
113.453,,,
113.432,,,
113.494,,,
113.494,,,
113.494,,,
113.535,,,
113.535,,,
113.618,,,
113.577,,,
113.639,,,
113.68,,,
113.68,,,
113.659,,,
113.68,,,
113.701,,,
113.763,,,
113.742,,,
113.783,,,
113.825,,,
113.783,,,
113.825,,,
113.804,,,
113.907,,,
113.928,,,
113.887,,,
113.949,,,
113.949,,,
113.969,,,
113.928,113.9625556,113.946843,
113.99,,,
113.99,,,
114.011,,,
113.99,,,
113.99,,,
113.99,,,
114.052,,,
114.031,,,
114.073,,,
114.114,,,
114.176,,,
114.197,,,
114.3,,,
114.341,,,
114.362,,,
114.445,,,
114.486,,,
114.527,,,
114.568,,,
114.61,,,
114.692,,,
114.775,,,
114.775,,,
114.858,,,
115.002,,,
115.044,,,
115.085,,,
115.064,,,
115.147,,,
115.188,115.1492222,114.200249,
115.209,,,
115.23,,,
115.188,,,
115.188,,,
115.147,,,
115.147,,,
115.106,,,
115.044,,,
114.961,,,
114.899,,,
114.816,,,
114.796,,,
114.734,,,
114.692,,,
114.63,,,
114.568,,,
114.486,,,
114.445,,,
114.362,,,
114.383,,,
114.362,,,
114.362,,,
114.403,,,
114.403,,,
114.403,,,
114.445,,,
114.403,,,
114.445,,,
114.383,,,
114.403,,,
114.445,,,
114.486,,,
114.465,,,
114.465,,,
114.465,,,
114.548,,,
114.548,,,
114.527,,,
114.589,,,
114.61,,,
114.63,,,
114.651,,,
114.672,,,
114.692,,,
114.672,,,
114.734,,,
114.692,,,
114.713,,,
114.734,,,
114.816,,,
114.775,,,
114.858,,,
114.816,,,
114.816,,,
114.858,,,
114.858,,,
114.878,,,
114.858,,,
114.94,114.9082222,114.8808794,
114.94,,,
114.94,,,
114.92,,,
114.982,,,
114.94,,,
114.961,,,
114.982,,,
114.982,,,
115.023,,,
115.023,,,
115.002,,,
115.064,,,
115.044,,,
115.064,,,
115.126,,,
115.106,,,
115.106,,,
115.126,,,
115.147,,,
115.168,,,
115.188,,,
115.188,,,
115.188,,,
115.25,,,
115.271,,,
115.209,,,
115.23,,,
115.271,,,
115.354,,,
115.354,,,
115.374,,,
115.374,,,
115.416,,,
115.395,,,
115.457,,,
115.478,,,
115.478,,,
115.478,,,
115.54,,,
115.54,,,
115.519,,,
115.56,,,
115.602,,,
115.622,,,
115.622,,,
115.643,,,
115.684,,,
115.664,,,
115.684,,,
115.684,,,
115.787,,,
115.767,,,
115.767,,,
115.767,,,
115.808,,,
115.829,,,
115.808,,,
115.849,,,
115.849,,,
115.849,,,
115.849,,,
115.911,,,
115.891,,,
115.932,,,
115.932,,,
115.953,,,
116.015,,,
116.035,,,
116.077,,,
116.139,,,
116.139,,,
116.18,,,
116.221,,,
116.345,,,
116.366,,,
116.366,,,
116.449,,,
116.552,,,
116.635,,,
116.676,,,
116.717,,,
116.759,,,
116.82,,,
116.841,,,
116.883,,,
116.924,,,
116.924,116.9261111,115.9734901,
117.006,,,
116.986,,,
116.965,,,
116.986,,,
116.986,,,
116.986,,,
116.903,,,
116.862,,,
116.862,,,
116.8,,,
116.759,,,
116.655,,,
116.552,,,
116.449,,,
116.387,,,
116.304,,,
116.283,,,
116.283,,,
116.221,,,
116.201,,,
116.221,,,
116.242,,,
116.263,,,
116.263,,,
116.304,,,
116.283,,,
116.283,,,
116.345,,,
116.325,,,
116.345,,,
116.366,,,
116.345,,,
116.366,,,
116.407,,,
116.387,,,
116.428,,,
116.469,,,
116.469,,,
116.449,,,
116.469,,,
116.573,,,
116.552,,,
116.552,,,
116.593,,,
116.552,,,
116.614,,,
116.593,,,
116.635,,,
116.676,,,
116.655,,,
116.655,,,
116.676,,,
116.717,,,
116.717,,,
116.759,,,
116.779,,,
116.8,,,
116.8,,,
116.841,,,
116.841,,,
116.82,,,
116.841,,,
116.883,,,
116.883,116.8847778,116.8701058,
116.903,,,
116.924,,,
116.924,,,
116.944,,,
116.924,,,
116.944,,,
116.965,,,
116.965,,,
116.965,,,
117.006,,,
117.027,,,
117.048,,,
117.068,,,
117.068,,,
117.048,,,
117.089,,,
117.068,,,
117.151,,,
117.172,,,
117.13,,,
117.192,,,
117.172,,,
117.213,,,
117.192,,,
117.213,,,
117.275,,,
117.316,,,
117.337,,,
117.296,,,
117.296,,,
117.378,,,
117.358,,,
117.42,,,
117.399,,,
117.44,,,
117.461,,,
117.502,,,
117.544,,,
117.544,,,
117.544,,,
117.564,,,
117.544,,,
117.606,,,
117.626,,,
117.606,,,
117.647,,,
117.688,,,
117.668,,,
117.668,,,
117.688,,,
117.688,,,
117.709,,,
117.709,,,
117.75,,,
117.792,,,
117.75,,,
117.792,,,
117.75,,,
117.792,,,
117.812,,,
117.812,,,
117.833,,,
117.874,,,
117.916,,,
117.916,,,
117.936,,,
117.998,,,
118.04,,,
118.102,,,
118.081,,,
118.122,,,
118.164,,,
118.205,,,
118.308,,,
118.391,,,
118.453,,,
118.536,,,
118.556,,,
118.556,,,
118.66,,,
118.722,,,
118.722,,,
118.763,118.7241111,117.893437,
118.784,,,
118.784,,,
118.784,,,
118.742,,,
118.763,,,
118.722,,,
118.701,,,
118.618,,,
118.598,,,
118.515,,,
118.577,,,
118.432,,,
118.35,,,
118.308,,,
118.246,,,
118.164,,,
118.205,,,
118.143,,,
118.122,,,
118.164,,,
118.143,,,
118.143,,,
118.164,,,
118.246,,,
118.205,,,
118.205,,,
118.205,,,
118.226,,,
118.246,,,
118.288,,,
118.288,,,
118.267,,,
118.288,,,
118.412,,,
118.37,,,
118.35,,,
118.412,,,
118.432,,,
118.494,,,
118.453,,,
118.515,,,
118.494,,,
118.494,,,
118.494,,,
118.556,,,
118.536,,,
118.515,,,
118.556,,,
118.598,,,
118.618,,,
118.577,,,
118.618,,,
118.598,,,
118.701,,,
118.66,,,
118.742,,,
118.66,,,
118.701,,,
118.722,,,
118.742,,,
118.742,,,
118.763,,,
118.825,,,
118.825,,,
118.825,,,
118.866,,,
118.846,,,
118.907,,,
118.907,118.8982222,118.8529402,
118.907,,,
118.928,,,
118.949,,,
118.949,,,
118.928,,,
118.97,,,
118.949,,,
118.949,,,
118.97,,,
119.011,,,
119.011,,,
119.011,,,
119.052,,,
119.073,,,
119.031,,,
119.114,,,
119.114,,,
119.135,,,
119.176,,,
119.176,,,
119.238,,,
119.176,,,
119.238,,,
119.238,,,
119.279,,,
119.321,,,
119.3,,,
119.341,,,
119.362,,,
119.383,,,
119.403,,,
119.403,,,
119.465,,,
119.486,,,
119.465,,,
119.507,,,
119.569,,,
119.527,,,
119.61,,,
119.569,,,
119.651,,,
119.61,119.6192222,119.5525799,
119.651,,,
119.631,,,
119.631,,,
119.693,,,
119.693,,,
119.693,,,
119.651,,,
119.672,,,
119.672,,,
119.651,,,
119.693,,,
119.734,,,
119.775,,,
119.775,,,
119.837,,,
119.858,,,
119.899,,,
119.879,,,
119.879,,,
119.879,,,
119.899,,,
119.982,,,
119.961,,,
120.023,,,
120.085,,,
120.106,,,
120.189,,,
120.23,,,
120.333,,,
120.416,,,
120.457,,,
120.519,,,
120.561,,,
120.561,,,
120.643,120.5904444,119.96074,
120.643,,,
120.664,,,
120.664,,,
120.602,,,
120.623,,,
120.561,,,
120.519,,,
120.478,,,
120.437,,,
120.457,,,
120.416,,,
120.333,,,
120.23,,,
120.189,,,
120.189,,,
120.127,,,
120.147,,,
120.147,,,
120.168,,,
120.127,,,
120.189,,,
120.168,,,
120.209,,,
120.168,,,
120.209,,,
120.23,,,
120.251,,,
120.271,,,
120.271,,,
120.313,,,
120.251,,,
120.271,,,
120.333,,,
120.292,,,
120.375,,,
120.416,,,
120.437,,,
120.395,,,
120.416,,,
120.457,,,
120.478,,,
120.478,,,
120.499,,,
120.54,,,
120.519,,,
120.602,,,
120.54,,,
120.561,,,
120.581,,,
120.623,,,
120.602,,,
120.643,,,
120.664,,,
120.685,,,
120.685,,,
120.705,,,
120.747,,,
120.747,,,
120.767,,,
120.767,,,
120.767,,,
120.809,,,
120.829,,,
120.85,,,
120.85,,,
120.891,,,
120.891,,,
120.85,,,
120.933,,,
120.912,,,
120.974,,,
120.953,,,
120.974,,,
121.036,,,
121.036,,,
121.057,,,
121.057,,,
121.036,,,
121.077,,,
121.098,,,
121.119,,,
121.098,,,
121.181,,,
121.181,,,
121.201,,,
121.222,,,
121.222,,,
121.222,,,
121.263,,,
121.284,,,
121.284,,,
121.305,,,
121.346,,,
121.346,,,
121.305,,,
121.408,,,
121.429,,,
121.449,,,
121.449,,,
121.47,,,
121.511,,,
121.532,,,
121.532,,,
121.511,,,
121.594,,,
121.594,,,
121.635,,,
121.635,,,
121.594,,,
121.677,121.6606667,121.5995675,
121.718,,,
121.677,,,
121.677,,,
121.739,,,
121.739,,,
121.697,,,
121.739,,,
121.718,,,
121.718,,,
121.697,,,
121.78,,,
121.739,,,
121.842,,,
121.821,,,
121.883,,,
121.925,,,
121.904,,,
121.925,,,
122.007,,,
121.966,,,
122.007,,,
121.987,,,
122.09,,,
122.09,,,
122.131,,,
122.193,,,
122.235,,,
122.297,,,
122.359,,,
122.421,,,
122.462,,,
122.565,,,
122.586,,,
122.565,,,
122.648,122.609,122.0017908,
122.669,,,
122.669,,,
122.669,,,
122.648,,,
122.648,,,
122.648,,,
122.586,,,
122.524,,,
122.524,,,
122.462,,,
122.421,,,
122.4,,,
122.379,,,
122.297,,,
122.255,,,
122.214,,,
122.173,,,
122.193,,,
122.193,,,
122.193,,,
122.193,,,
122.255,,,
122.214,,,
122.255,,,
122.214,,,
122.297,,,
122.297,,,
122.276,,,
122.276,,,
122.297,,,
122.317,,,
122.359,,,
122.359,,,
122.379,,,
122.421,,,
122.4,,,
122.441,,,
122.462,,,
122.483,,,
122.462,,,
122.441,,,
122.503,,,
122.565,,,
122.503,,,
122.586,,,
122.607,,,
122.607,,,
122.627,,,
122.627,,,
122.648,,,
122.689,,,
122.669,,,
122.71,,,
122.731,,,
122.731,,,
122.751,,,
122.751,,,
122.772,,,
122.813,,,
122.793,,,
122.834,,,
122.875,,,
122.917,,,
122.896,,,
122.875,,,
122.917,,,
122.958,,,
122.917,,,
122.958,,,
122.937,,,
123.02,,,
122.999,,,
123.061,,,
123.041,,,
123.041,,,
123.041,,,
123.103,,,
123.061,,,
123.082,,,
123.123,,,
123.103,,,
123.165,,,
123.144,,,
123.165,,,
123.185,,,
123.227,,,
123.206,,,
123.247,,,
123.227,,,
123.268,,,
123.309,,,
123.33,,,
123.309,,,
123.33,,,
123.371,,,
123.392,,,
123.371,,,
123.454,,,
123.454,,,
123.495,,,
123.537,,,
123.557,,,
123.578,,,
123.557,,,
123.557,,,
123.537,,,
123.64,,,
123.743,,,
123.702,,,
123.681,,,
123.743,,,
123.764,,,
123.805,,,
123.764,,,
123.826,123.7983333,123.7675012,
123.826,,,
123.805,,,
123.826,,,
123.826,,,
123.867,,,
123.867,,,
123.888,,,
123.847,,,
123.909,,,
123.867,,,
123.909,,,
123.95,,,
123.991,,,
123.991,,,
124.053,,,
124.074,,,
124.074,,,
124.136,,,
124.157,,,
124.157,,,
124.198,,,
124.198,,,
124.239,,,
124.219,,,
124.301,,,
124.363,,,
124.529,,,
124.57,,,
124.653,,,
124.715,,,
124.777,,,
124.818,,,
124.839,,,
124.901,124.8503333,124.1534295,
124.901,,,
124.942,,,
124.88,,,
